data,id_loja,faturamento_bruto,descontos,num_tickets,horas_trabalhadas_equipe,custo_insumos,valor_desperdicio
2025-10-22,LJ05,2947.96,53.1,180,22.0,769.43,10.12
2025-10-22,LJ06,6130.79,321.87,209,95.0,1549.28,47.66
2025-10-22,LJ07,4870.7,209.16,195,44.0,1323.32,63.62
2025-10-22,LJ08,4711.73,271.05,215,53.0,1683.14,92.99
2025-10-22,LJ09,5125.25,245.03,190,77.0,1502.73,115.44
2025-10-22,LJ10,4518.94,225.55,161,91.0,1249.02,156.14
2025-10-23,LJ01,7607.45,981.84,299,72.0,2194.88,228.12
2025-10-23,LJ02,6689.24,290.07,243,60.0,1813.36,53.44
2025-10-23,LJ03,5116.47,249.05,214,71.0,1413.66,57.15
2025-10-23,LJ04,5201.72,183.28,199,45.0,1443.77,51.87
2025-10-23,LJ05,3390.46,68.48,199,20.0,872.02,18.34
2025-10-23,LJ06,6574.92,314.38,239,90.0,1700.51,49.57
2025-10-23,LJ07,4471.51,191.18,177,42.0,1270.24,43.4
2025-10-23,LJ08,5643.25,335.45,264,54.0,2200.71,146.4
2025-10-23,LJ09,4948.57,303.42,191,81.0,1460.04,97.5
2025-10-23,LJ10,4191.86,216.8,153,91.0,1123.58,76.79
2025-10-24,LJ01,8006.51,796.56,303,76.0,2402.87,272.98
2025-10-24,LJ02,8044.97,379.89,281,62.0,2335.88,69.07
2025-10-24,LJ03,5407.67,298.1,220,66.0,1660.28,112.24
2025-10-24,LJ04,7868.33,332.31,289,52.0,2298.2,121.11
2025-10-24,LJ05,3771.2,80.23,220,22.0,987.9,24.27
2025-10-24,LJ06,6721.44,282.45,223,93.0,1728.42,52.6
2025-10-24,LJ07,6529.11,275.02,259,45.0,1826.08,98.59
2025-10-24,LJ08,5746.49,272.24,252,60.0,2153.46,89.15
2025-10-24,LJ09,5508.02,236.16,210,83.0,1579.55,110.43
2025-10-24,LJ10,3650.49,142.76,137,93.0,1056.45,107.71
2025-10-25,LJ01,6387.34,576.23,234,70.0,1876.7,150.16
2025-10-25,LJ02,7922.23,284.04,272,63.0,2167.9,119.96
2025-10-25,LJ03,3436.52,168.47,132,63.0,1044.46,36.9
2025-10-25,LJ04,8294.86,287.29,333,51.0,2303.62,135.79
2025-10-25,LJ05,1776.03,45.18,110,19.0,451.07,5.66
2025-10-25,LJ06,4553.6,233.79,162,92.0,1162.05,44.43
2025-10-25,LJ07,7264.37,282.09,288,44.0,2152.3,101.02
2025-10-25,LJ08,4341.63,273.59,203,50.0,1523.75,86.67
2025-10-25,LJ09,3682.67,227.43,143,73.0,1081.07,52.28
2025-10-25,LJ10,3131.68,159.47,113,84.0,888.18,58.08
2025-10-26,LJ01,3831.18,471.88,148,65.0,1073.63,90.45
2025-10-26,LJ02,6097.06,221.05,212,58.0,1772.79,90.59
2025-10-26,LJ03,2632.25,114.07,101,51.0,730.16,47.82
2025-10-26,LJ04,5324.93,212.6,205,50.0,1402.57,55.57
2025-10-26,LJ05,1153.63,29.23,67,15.0,275.42,3.75
2025-10-26,LJ06,2850.44,118.78,97,74.0,794.13,38.77
2025-10-26,LJ07,5884.73,178.01,222,43.0,1670.36,87.48
2025-10-26,LJ08,2276.77,159.86,101,46.0,848.67,51.07
2025-10-26,LJ09,2343.43,94.19,92,61.0,683.24,44.09
2025-10-26,LJ10,2006.35,99.84,75,72.0,583.53,72.6
2025-10-27,LJ01,8434.07,953.93,315,74.0,2345.98,167.1
2025-10-27,LJ02,4395.88,204.91,166,53.0,1288.44,58.12
2025-10-27,LJ03,4383.08,215.9,174,70.0,1266.55,57.21
2025-10-27,LJ04,5486.2,199.65,215,47.0,1575.84,74.59
2025-10-27,LJ05,2954.4,60.64,178,19.0,781.39,10.96
2025-10-27,LJ06,5563.82,300.42,193,98.0,1548.14,59.29
2025-10-27,LJ07,4978.94,202.13,188,41.0,1337.3,46.05
2025-10-27,LJ08,5276.75,271.15,225,53.0,1959.67,101.19
2025-10-27,LJ09,4537.7,190.28,172,73.0,1330.43,93.69
2025-10-27,LJ10,4388.74,160.11,158,84.0,1317.64,135.97
2025-10-28,LJ01,8430.68,809.15,309,73.0,2671.82,232.94
2025-10-28,LJ02,4583.27,151.37,173,55.0,1192.47,60.48
2025-10-28,LJ03,5116.91,227.32,199,71.0,1569.74,85.19
2025-10-28,LJ04,5352.21,167.67,207,50.0,1477.15,50.57
2025-10-28,LJ05,2877.95,50.2,168,22.0,755.79,16.76
2025-10-28,LJ06,6512.61,363.74,222,94.0,1807.02,64.75
2025-10-28,LJ07,3840.45,115.86,149,39.0,1087.75,59.79
2025-10-28,LJ08,5060.87,334.65,222,52.0,1805.86,80.42
2025-10-28,LJ09,4245.85,186.58,172,73.0,1232.13,84.75
2025-10-28,LJ10,3907.79,203.84,142,95.0,1033.31,64.33
2025-10-29,LJ01,8221.15,930.09,307,84.0,2547.2,260.96
2025-10-29,LJ02,5979.58,221.75,210,53.0,1590.98,81.23
2025-10-29,LJ03,4514.76,300.76,178,65.0,1377.3,86.27
2025-10-29,LJ04,6179.57,235.03,226,50.0,1674.17,80.8
2025-10-29,LJ05,3798.28,64.82,215,23.0,958.67,19.04
2025-10-29,LJ06,6816.32,340.52,234,89.0,1859.91,46.21
2025-10-29,LJ07,4660.13,173.45,185,43.0,1247.17,57.28
2025-10-29,LJ08,5738.31,303.04,244,54.0,2203.37,165.12
2025-10-29,LJ09,4605.49,184.42,187,77.0,1322.1,88.26
2025-10-29,LJ10,4233.92,193.84,152,87.0,1243.19,85.62
2025-10-30,LJ01,8011.49,921.63,317,83.0,2251.41,247.06
2025-10-30,LJ02,6435.0,320.53,221,56.0,1830.98,100.98
2025-10-30,LJ03,5046.89,231.52,199,73.0,1402.51,85.9
2025-10-30,LJ04,5302.8,173.62,213,48.0,1414.97,61.59
2025-10-30,LJ05,3300.09,57.29,198,20.0,874.07,20.04
2025-10-30,LJ06,7193.36,312.6,242,101.0,1857.27,70.91
2025-10-30,LJ07,4906.43,152.67,189,43.0,1433.49,69.91
2025-10-30,LJ08,5705.4,384.29,246,52.0,2095.05,120.65
2025-10-30,LJ09,4614.33,255.0,187,87.0,1385.23,87.85
2025-10-30,LJ10,3873.89,189.62,149,94.0,1076.89,67.49
2025-10-31,LJ01,8265.24,1127.41,298,79.0,2398.63,216.33
2025-10-31,LJ02,6453.74,322.79,240,65.0,1656.65,75.99
2025-10-31,LJ03,4926.01,225.2,194,68.0,1500.82,69.64
2025-10-31,LJ04,6296.72,198.56,246,53.0,1779.63,86.97
2025-10-31,LJ05,3720.07,93.09,211,20.0,984.8,13.19
2025-10-31,LJ06,7055.82,278.77,240,92.0,1875.68,80.46
2025-10-31,LJ07,6839.34,228.16,261,48.0,1987.31,83.38
2025-10-31,LJ08,5711.59,279.26,255,59.0,2231.72,136.69
2025-10-31,LJ09,4531.61,210.33,172,79.0,1305.0,56.06
2025-10-31,LJ10,3809.79,150.21,141,84.0,1108.35,128.76
2025-11-01,LJ01,6646.36,765.52,243,73.0,1855.13,176.08
2025-11-01,LJ02,9572.72,407.15,349,61.0,2811.99,94.48
2025-11-01,LJ03,3452.6,156.26,136,60.0,1062.01,43.03
2025-11-01,LJ04,8215.1,324.6,307,54.0,2291.72,108.79
2025-11-01,LJ05,2246.03,53.47,129,18.0,578.35,14.69
2025-11-01,LJ06,4805.74,257.28,169,86.0,1214.99,49.94
2025-11-01,LJ07,6144.92,250.5,242,49.0,1740.45,98.09
2025-11-01,LJ08,3989.13,225.12,172,51.0,1468.91,74.92
2025-11-01,LJ09,3607.12,150.23,141,75.0,1019.8,60.41
2025-11-01,LJ10,3277.26,116.69,125,88.0,1003.27,89.6
2025-11-02,LJ02,6324.49,257.02,232,60.0,1839.45,93.99
2025-11-02,LJ04,7029.26,229.06,256,47.0,2115.14,64.64
2025-11-02,LJ05,1030.21,25.54,61,16.0,257.79,4.94
2025-11-02,LJ06,3152.7,168.88,104,76.0,835.49,28.94
2025-11-02,LJ07,4835.35,142.42,194,42.0,1455.83,71.77
2025-11-02,LJ08,2165.31,121.93,96,42.0,757.96,36.42
2025-11-02,LJ09,1845.53,91.08,73,68.0,531.64,21.58
2025-11-03,LJ01,7028.64,632.43,267,79.0,2037.46,152.81
2025-11-03,LJ02,5561.39,215.94,205,52.0,1600.38,76.57
2025-11-03,LJ03,4449.66,218.65,169,67.0,1317.1,52.11
2025-11-03,LJ04,4769.65,204.19,185,43.0,1375.14,51.73
2025-11-03,LJ05,2636.14,44.1,162,22.0,669.87,11.48
2025-11-03,LJ06,5517.68,310.53,190,92.0,1530.9,66.55
2025-11-03,LJ07,4208.03,157.32,159,40.0,1151.42,49.26
2025-11-03,LJ08,4201.39,211.85,194,54.0,1649.94,102.39
2025-11-03,LJ09,3881.22,156.61,157,75.0,1222.42,87.08
2025-11-03,LJ10,3806.44,182.12,137,84.0,1040.78,97.74
2025-11-04,LJ01,7080.53,658.0,255,81.0,2172.03,131.97
2025-11-04,LJ02,6287.67,228.18,227,54.0,1677.51,76.45
2025-11-04,LJ03,4489.72,209.34,184,63.0,1391.4,64.17
2025-11-04,LJ04,5338.83,232.55,213,48.0,1574.48,75.75
2025-11-04,LJ05,2940.37,66.05,176,20.0,769.36,15.64
2025-11-04,LJ06,6178.75,263.84,218,98.0,1580.25,74.06
2025-11-04,LJ07,4507.83,184.22,178,38.0,1171.36,60.91
2025-11-04,LJ08,5341.68,362.01,233,53.0,2004.28,122.02
2025-11-04,LJ09,4397.48,220.48,172,77.0,1218.85,70.32
2025-11-04,LJ10,4518.83,217.02,160,86.0,1286.99,164.17
2025-11-05,LJ01,7260.25,826.66,283,78.0,2141.13,182.27
2025-11-05,LJ02,6549.08,251.46,241,59.0,1752.21,86.53
2025-11-05,LJ03,4198.64,272.33,168,63.0,1259.87,79.76
2025-11-05,LJ04,5202.26,156.96,201,50.0,1452.5,60.61
2025-11-05,LJ05,2793.8,50.31,169,19.0,666.05,10.57
2025-11-05,LJ06,6358.11,326.4,214,92.0,1818.51,62.43
2025-11-05,LJ07,4472.21,126.36,184,39.0,1251.36,52.63
2025-11-05,LJ08,5468.15,380.39,234,59.0,1924.69,154.47
2025-11-05,LJ09,4024.9,200.68,156,76.0,1136.2,87.3
2025-11-05,LJ10,4388.91,209.87,166,86.0,1315.56,163.88
2025-11-06,LJ01,9130.89,908.3,332,79.0,2857.66,251.4
2025-11-06,LJ02,6971.94,292.44,241,58.0,1992.86,57.27
2025-11-06,LJ03,4183.14,187.27,170,70.0,1182.74,66.0
2025-11-06,LJ04,6938.04,317.25,268,45.0,1981.27,89.72
2025-11-06,LJ05,3463.03,58.47,212,21.0,896.87,11.17
2025-11-06,LJ06,5789.44,275.2,199,92.0,1634.11,81.97
2025-11-06,LJ07,4871.18,167.52,196,44.0,1320.95,74.14
2025-11-06,LJ08,5111.99,260.74,224,53.0,1777.69,129.3
2025-11-06,LJ09,4993.48,220.95,187,82.0,1587.82,81.95
2025-11-06,LJ10,4400.14,197.47,162,97.0,1305.45,161.27
2025-11-07,LJ01,8010.17,878.8,309,85.0,2420.28,270.08
2025-11-07,LJ02,7313.88,321.82,263,61.0,1956.23,71.31
2025-11-07,LJ03,5449.68,347.14,218,73.0,1513.93,80.34
2025-11-07,LJ04,8057.65,291.19,298,56.0,2440.49,83.73
2025-11-07,LJ05,3048.26,57.32,183,21.0,755.11,11.04
2025-11-07,LJ06,5776.89,227.39,208,97.0,1472.18,48.32
2025-11-07,LJ07,6813.42,295.27,257,45.0,2025.39,61.05
2025-11-07,LJ08,5386.06,270.03,249,61.0,1855.48,80.85
2025-11-07,LJ09,4191.18,243.02,163,84.0,1195.12,88.21
2025-11-07,LJ10,4007.73,207.91,154,87.0,1109.19,109.97
2025-11-08,LJ01,5158.29,686.06,203,72.0,1418.4,152.25
2025-11-08,LJ02,8848.01,395.22,333,59.0,2318.51,68.63
2025-11-08,LJ03,3950.67,209.48,152,58.0,1182.16,81.24
2025-11-08,LJ04,8105.81,349.69,320,52.0,2344.94,141.36
2025-11-08,LJ05,2128.03,47.07,121,19.0,536.93,7.06
2025-11-08,LJ06,5393.35,290.66,186,80.0,1350.98,44.6
2025-11-08,LJ07,7500.64,239.61,285,49.0,2184.75,79.14
2025-11-08,LJ08,3831.96,184.04,165,48.0,1363.97,98.98
2025-11-08,LJ09,3532.14,204.6,139,78.0,1015.85,63.81
2025-11-08,LJ10,3250.4,161.44,123,87.0,890.52,63.99
2025-11-09,LJ01,3763.76,507.01,136,59.0,1100.66,109.83
2025-11-09,LJ02,5872.61,276.74,212,58.0,1526.19,42.56
2025-11-09,LJ03,2378.12,149.84,91,51.0,665.49,45.45
2025-11-09,LJ04,7676.83,324.69,280,47.0,2279.02,120.23
2025-11-09,LJ05,1211.46,27.29,70,16.0,300.05,3.77
2025-11-09,LJ06,3017.84,135.95,108,76.0,796.16,23.87
2025-11-09,LJ07,4901.55,145.66,199,40.0,1325.06,48.59
2025-11-09,LJ08,2366.74,117.95,105,47.0,890.6,62.8
2025-11-09,LJ09,2217.89,117.93,84,60.0,643.86,43.5
2025-11-09,LJ10,2181.31,91.24,81,68.0,624.51,69.69
2025-11-10,LJ01,8184.7,770.95,305,82.0,2507.25,226.55
2025-11-10,LJ02,5762.95,217.11,201,59.0,1571.82,46.26
2025-11-10,LJ03,4714.52,214.84,180,66.0,1406.07,82.62
2025-11-10,LJ04,5661.82,193.53,224,46.0,1506.76,89.57
2025-11-10,LJ05,2859.69,70.79,167,21.0,732.33,12.98
2025-11-10,LJ06,5470.78,221.04,187,85.0,1500.5,56.75
2025-11-10,LJ07,4464.57,187.7,175,40.0,1310.52,62.61
2025-11-10,LJ08,4838.5,228.24,222,56.0,1724.76,81.17
2025-11-10,LJ09,4630.9,246.97,178,75.0,1366.75,97.48
2025-11-10,LJ10,3846.93,152.72,148,86.0,1049.23,70.91
2025-11-11,LJ01,8196.11,936.64,305,78.0,2490.16,262.25
2025-11-11,LJ02,5015.87,242.79,188,58.0,1357.67,50.33
2025-11-11,LJ03,4314.75,234.79,171,72.0,1208.54,48.42
2025-11-11,LJ04,4882.57,200.65,195,48.0,1438.8,44.39
2025-11-11,LJ05,2965.02,69.36,168,21.0,697.79,12.03
2025-11-11,LJ06,6378.25,330.1,212,96.0,1704.27,65.77
2025-11-11,LJ07,4662.6,177.35,179,42.0,1302.85,62.69
2025-11-11,LJ08,5041.87,301.31,230,59.0,1871.49,138.25
2025-11-11,LJ09,4214.93,176.31,159,80.0,1268.23,56.35
2025-11-11,LJ10,4391.27,151.79,160,90.0,1262.81,117.89
2025-11-12,LJ01,8592.32,1167.48,328,76.0,2464.88,249.68
2025-11-12,LJ02,5439.88,266.43,197,60.0,1576.06,80.55
2025-11-12,LJ03,5209.17,254.71,201,66.0,1529.64,89.22
2025-11-12,LJ04,5986.47,185.79,224,49.0,1755.99,52.9
2025-11-12,LJ05,2798.78,59.05,165,20.0,754.55,14.68
2025-11-12,LJ06,5438.9,226.86,189,90.0,1537.02,51.49
2025-11-12,LJ07,5498.97,155.58,212,40.0,1601.16,87.84
2025-11-12,LJ08,5843.33,388.39,253,52.0,2168.41,90.82
2025-11-12,LJ09,4150.41,176.13,167,81.0,1323.41,95.36
2025-11-12,LJ10,4492.48,157.86,170,90.0,1304.82,158.13
2025-11-13,LJ01,8909.08,975.53,330,0.0,2684.1,162.1
2025-11-13,LJ02,5823.77,255.47,205,57.0,1601.07,51.66
2025-11-13,LJ03,4687.27,294.91,189,67.0,1426.25,78.37
2025-11-13,LJ04,5442.77,226.3,214,49.0,1551.88,76.73
2025-11-13,LJ05,3763.08,68.69,218,22.0,923.05,19.02
2025-11-13,LJ06,6549.45,281.84,227,88.0,1717.52,51.79
2025-11-13,LJ07,5017.95,195.28,205,44.0,1469.35,60.94
2025-11-13,LJ08,6035.59,311.53,264,59.0,2212.85,101.56
2025-11-13,LJ09,4961.4,211.44,184,86.0,1576.96,89.8
2025-11-13,LJ10,4055.02,183.38,147,89.0,1177.06,96.62
2025-11-14,LJ01,9602.32,1113.5,346,75.0,2729.56,182.56
2025-11-14,LJ02,7246.34,295.55,259,60.0,1932.62,58.57
2025-11-14,LJ03,5104.86,267.45,208,72.0,1543.7,56.31
2025-11-14,LJ04,8717.09,310.68,328,49.0,2479.56,128.84
2025-11-14,LJ05,3164.63,67.46,189,23.0,812.76,16.79
2025-11-14,LJ06,7120.56,327.37,249,99.0,2039.19,56.89
2025-11-14,LJ07,7219.76,270.08,276,41.0,2007.22,65.01
2025-11-14,LJ08,5265.69,314.56,238,55.0,1796.17,121.14
2025-11-14,LJ09,4621.45,219.04,171,88.0,1284.65,78.02
2025-11-14,LJ10,4247.91,193.18,153,90.0,1255.58,97.03
2025-11-15,LJ02,7839.62,368.97,272,64.0,2234.41,91.82
2025-11-15,LJ04,7952.34,313.64,314,52.0,2153.84,107.15
2025-11-15,LJ05,2261.73,50.03,140,18.0,585.84,11.59
2025-11-15,LJ07,6856.73,259.42,284,48.0,2039.1,82.65
2025-11-16,LJ01,3976.56,508.56,145,60.0,1231.77,116.08
2025-11-16,LJ02,5645.23,268.08,211,54.0,1456.2,43.77
2025-11-16,LJ03,2439.11,132.3,98,53.0,688.88,25.07
2025-11-16,LJ04,5977.65,243.44,225,52.0,1629.14,48.96
2025-11-16,LJ05,1008.21,16.84,59,16.0,271.86,5.91
2025-11-16,LJ06,2923.32,134.96,105,80.0,807.95,30.16
2025-11-16,LJ07,4772.92,208.4,194,39.0,1245.83,42.65
2025-11-16,LJ08,2575.51,141.44,110,47.0,896.19,67.09
2025-11-16,LJ09,2205.67,95.32,87,66.0,691.08,43.43
2025-11-16,LJ10,1770.87,85.78,64,69.0,506.12,49.24
2025-11-17,LJ01,8328.85,748.11,312,74.0,2434.67,287.06
2025-11-17,LJ02,5849.13,259.78,211,57.0,1667.86,81.85
2025-11-17,LJ03,4160.48,256.33,167,67.0,1166.67,70.91
2025-11-17,LJ04,5682.53,200.42,207,50.0,1672.92,57.52
2025-11-17,LJ05,3304.52,71.46,193,21.0,870.12,20.67
2025-11-17,LJ06,5250.25,267.32,186,95.0,1415.21,46.0
2025-11-17,LJ07,4303.02,144.08,177,42.0,1133.72,48.1
2025-11-17,LJ08,4984.57,259.94,216,54.0,1844.49,114.54
2025-11-17,LJ09,3718.33,162.92,149,79.0,1115.18,73.52
2025-11-17,LJ10,4396.4,191.32,160,93.0,1341.41,83.93
2025-11-18,LJ01,6904.97,837.51,271,76.0,2119.29,214.0
2025-11-18,LJ02,5396.5,223.15,200,56.0,1574.72,65.39
2025-11-18,LJ03,3992.42,188.75,165,66.0,1192.43,52.96
2025-11-18,LJ04,5292.99,197.45,193,48.0,1453.9,78.58
2025-11-18,LJ05,3022.09,60.72,177,20.0,814.79,14.09
2025-11-18,LJ06,6458.78,282.63,215,94.0,1734.73,58.77
2025-11-18,LJ07,4103.16,159.79,167,41.0,1102.95,50.65
2025-11-18,LJ08,5561.33,291.79,248,54.0,1955.6,134.1
2025-11-18,LJ09,4196.78,224.38,165,78.0,1228.13,84.22
2025-11-18,LJ10,4324.0,227.64,160,85.0,1224.27,105.44
2025-11-19,LJ01,7512.19,887.19,282,76.0,2269.74,261.51
2025-11-19,LJ02,6286.41,240.87,227,59.0,1718.17,70.86
2025-11-19,LJ03,4347.56,200.35,169,63.0,1231.65,60.0
2025-11-19,LJ04,6791.06,252.08,248,44.0,1838.42,73.72
2025-11-19,LJ05,3125.71,53.63,181,21.0,754.72,15.49
2025-11-19,LJ06,5421.87,284.71,191,91.0,1444.78,63.21
2025-11-19,LJ07,5311.8,174.98,203,38.0,1443.19,44.99
2025-11-19,LJ08,5446.8,290.54,235,51.0,2081.68,112.0
2025-11-19,LJ09,3948.28,159.69,159,83.0,1139.9,65.14
2025-11-19,LJ10,4866.2,228.36,176,94.0,1406.75,121.93
2025-11-20,LJ01,8077.52,996.0,316,80.0,2414.18,190.24
2025-11-20,LJ02,5832.88,277.77,207,57.0,1538.36,49.23
2025-11-20,LJ03,5007.92,218.55,198,65.0,1523.28,93.52
2025-11-20,LJ04,6502.22,215.03,246,47.0,1808.45,87.6
2025-11-20,LJ05,3079.62,55.48,188,22.0,805.69,12.21
2025-11-20,LJ07,5211.28,228.53,201,39.0,1382.32,54.08
2025-11-20,LJ11,1817.61,31.34,115,14.0,479.59,13.44
2025-11-21,LJ01,8678.15,881.37,322,81.0,2766.81,234.93
2025-11-21,LJ02,7706.9,345.92,281,61.0,2197.15,99.35
2025-11-21,LJ03,5218.98,289.87,208,64.0,1408.74,71.8
2025-11-21,LJ04,8663.48,325.53,334,54.0,2609.07,143.17
2025-11-21,LJ05,3328.27,81.61,194,22.0,807.48,15.66
2025-11-21,LJ06,6488.05,324.66,215,101.0,1735.84,83.44
2025-11-21,LJ07,5396.43,171.94,219,46.0,1573.91,49.09
2025-11-21,LJ08,5182.12,285.79,225,57.0,1959.43,90.5
2025-11-21,LJ09,4469.72,206.44,178,81.0,1370.72,68.99
2025-11-21,LJ10,5367.53,215.28,194,87.0,1533.88,163.69
2025-11-21,LJ11,1708.68,29.81,102,15.0,418.7,6.02
2025-11-22,LJ01,5940.34,668.48,225,70.0,1716.86,117.24
2025-11-22,LJ02,8185.97,304.68,296,65.0,2116.15,66.25
2025-11-22,LJ03,3665.62,219.73,142,60.0,1017.43,52.73
2025-11-22,LJ04,8387.18,332.36,307,54.0,2227.55,126.02
2025-11-22,LJ05,2304.2,41.07,133,20.0,590.35,12.7
2025-11-22,LJ06,4349.53,208.71,152,88.0,1225.82,47.34
2025-11-22,LJ07,7061.36,305.02,292,49.0,2091.74,65.56
2025-11-22,LJ08,4283.89,302.72,187,54.0,1630.36,112.37
2025-11-22,LJ09,3778.81,155.11,142,75.0,1076.65,57.65
2025-11-22,LJ10,3466.74,161.07,131,77.0,957.01,72.52
2025-11-22,LJ11,1083.83,15.29,69,12.0,254.79,4.26
2025-11-23,LJ01,3346.01,380.33,121,68.0,984.7,106.62
2025-11-23,LJ02,6866.26,327.54,244,60.0,1771.88,84.2
2025-11-23,LJ03,2465.37,111.29,98,51.0,725.97,39.57
2025-11-23,LJ04,6906.92,300.01,273,50.0,1936.89,79.23
2025-11-23,LJ05,1077.75,20.68,67,17.0,258.14,6.28
2025-11-23,LJ06,2866.38,108.19,100,70.0,792.52,39.22
2025-11-23,LJ07,5488.29,182.46,221,40.0,1638.75,61.3
2025-11-23,LJ08,2479.85,159.22,108,46.0,926.79,60.48
2025-11-23,LJ09,2290.49,138.43,86,66.0,655.24,29.77
2025-11-23,LJ10,2137.19,88.82,78,74.0,606.35,68.92
2025-11-23,LJ11,594.91,12.4,37,12.0,143.78,3.08
2025-11-24,LJ01,7830.05,952.52,297,79.0,2270.75,167.53
2025-11-24,LJ02,5766.76,283.34,204,51.0,1483.31,73.54
2025-11-24,LJ03,4020.8,236.44,163,65.0,1080.29,74.89
2025-11-24,LJ04,6280.09,237.09,230,48.0,1721.62,95.79
2025-11-24,LJ05,3338.93,82.34,193,21.0,831.12,12.24
2025-11-24,LJ06,4927.74,221.42,179,97.0,1242.34,36.12
2025-11-24,LJ07,4665.77,143.64,176,41.0,1404.65,66.59
2025-11-24,LJ08,4791.28,231.5,212,53.0,1872.31,90.41
2025-11-24,LJ09,4692.0,288.87,181,85.0,1281.84,54.95
2025-11-24,LJ10,4906.79,189.08,174,85.0,1414.58,132.42
2025-11-24,LJ11,1830.05,29.96,113,14.0,458.16,7.1
2025-11-25,LJ01,7135.43,847.4,268,77.0,2228.49,155.97
2025-11-25,LJ02,5815.96,292.12,210,60.0,1540.02,42.08
2025-11-25,LJ03,4975.19,333.67,206,64.0,1494.19,62.77
2025-11-25,LJ04,5560.35,232.64,217,46.0,1544.25,53.55
2025-11-25,LJ05,2937.68,53.38,167,22.0,713.11,17.97
2025-11-25,LJ06,6429.57,331.92,213,99.0,1645.78,72.23
2025-11-25,LJ07,5073.47,157.23,193,41.0,1354.57,43.09
2025-11-25,LJ08,5244.54,309.92,241,57.0,1794.16,89.07
2025-11-25,LJ09,4574.0,186.44,172,86.0,1344.06,53.15
2025-11-25,LJ10,3961.72,191.26,148,85.0,1143.9,134.79
2025-11-25,LJ11,1833.62,34.35,119,15.0,444.42,7.32
2025-11-26,LJ01,7836.92,831.84,295,75.0,2191.09,209.33
2025-11-26,LJ02,5786.02,251.54,201,55.0,1647.63,88.7
2025-11-26,LJ03,4635.09,307.62,191,72.0,1306.29,51.53
2025-11-26,LJ04,5487.02,167.89,208,50.0,1667.57,68.92
2025-11-26,LJ05,3458.93,85.3,201,21.0,843.65,17.44
2025-11-26,LJ06,5379.02,295.89,187,87.0,1464.9,74.08
2025-11-26,LJ07,5273.07,159.73,200,40.0,1446.29,45.79
2025-11-26,LJ08,5639.3,303.05,252,58.0,2163.61,90.13
2025-11-26,LJ09,4584.72,236.06,173,79.0,1298.51,57.74
2025-11-26,LJ10,4229.17,175.32,161,92.0,1210.29,108.03
2025-11-26,LJ11,1888.56,35.55,114,14.0,473.12,8.39
2025-11-27,LJ01,7431.99,686.83,288,83.0,2167.81,220.45
2025-11-27,LJ02,5705.84,251.58,210,60.0,1559.14,44.63
2025-11-27,LJ03,4458.83,194.69,181,71.0,1348.35,67.11
2025-11-27,LJ04,6070.58,253.61,225,52.0,1806.92,93.6
2025-11-27,LJ05,3142.98,53.11,185,20.0,822.79,16.04
2025-11-27,LJ06,7060.22,336.18,241,90.0,1845.23,65.71
2025-11-27,LJ07,5425.02,167.43,206,43.0,1550.17,91.79
2025-11-27,LJ08,5125.23,361.34,224,54.0,1886.99,120.65
2025-11-27,LJ09,4945.3,213.8,197,83.0,1554.01,78.47
2025-11-27,LJ10,4772.33,203.3,171,90.0,1455.47,115.83
2025-11-27,LJ11,1767.47,30.55,104,14.0,415.47,10.07
2025-11-28,LJ01,8739.38,807.64,344,80.0,2553.15,281.87
2025-11-28,LJ02,6749.07,333.87,255,67.0,1843.95,63.03
2025-11-28,LJ03,4369.97,207.93,179,69.0,1308.66,85.06
2025-11-28,LJ04,7191.2,234.81,286,54.0,2114.23,112.88
2025-11-28,LJ05,3359.72,74.87,195,20.0,842.57,14.08
2025-11-28,LJ06,6847.45,264.23,228,88.0,1828.64,73.36
2025-11-28,LJ07,5901.36,214.13,241,44.0,1591.22,57.5
2025-11-28,LJ08,5619.24,395.76,255,56.0,2107.62,92.14
2025-11-28,LJ09,5017.16,250.29,197,83.0,1527.16,61.56
2025-11-28,LJ10,5019.58,222.35,191,84.0,1528.37,194.67
2025-11-28,LJ11,2147.93,31.07,127,15.0,567.63,16.74
2025-11-29,LJ01,6898.56,658.86,252,76.0,2167.45,148.31
2025-11-29,LJ02,8433.58,382.06,296,63.0,2167.66,83.07
2025-11-29,LJ03,4049.88,176.15,155,58.0,1255.35,73.31
2025-11-29,LJ04,8521.17,286.04,322,52.0,2412.84,104.02
2025-11-29,LJ05,2227.15,56.21,137,20.0,576.99,10.75
2025-11-29,LJ06,4577.61,236.83,161,85.0,1213.92,33.89
2025-11-29,LJ07,7292.8,231.79,299,44.0,2140.06,84.62
2025-11-29,LJ08,4525.6,266.59,194,52.0,1685.26,90.63
2025-11-29,LJ09,3206.46,192.96,128,76.0,955.52,38.07
2025-11-29,LJ10,3449.89,137.83,134,77.0,1042.61,105.43
2025-11-29,LJ11,1135.96,21.2,69,13.0,271.81,7.61
2025-11-30,LJ01,3301.8,327.36,125,66.0,1034.96,92.73
2025-11-30,LJ02,6234.25,315.37,219,54.0,1740.02,50.89
2025-11-30,LJ03,1897.38,102.65,78,57.0,576.84,31.18
2025-11-30,LJ04,7070.65,276.32,282,52.0,1978.71,68.3
2025-11-30,LJ05,897.07,17.08,55,16.0,229.11,4.35
2025-11-30,LJ06,3040.75,147.45,103,71.0,864.41,38.29
