id_loja,competencia,categoria,produto,quantidade_vendida,preco_medio,custo_unitario
LJ04,2026-02-01,varejo,caneca turmalina,43,57.75,39.39
LJ04,2026-02-01,cafe,cappuccino,1065,15.51,3.66
LJ04,2026-02-01,graos e varejo,capsulas 10 un,95,37.81,27.45
LJ04,2026-02-01,bebidas geladas,cha gelado da casa,438,13.38,4.06
LJ04,2026-02-01,cafe,coado 300ml,955,10.92,2.28
LJ04,2026-02-01,bebidas geladas,cold brew 400ml,769,16.92,4.86
LJ04,2026-02-01,doces,cookie de castanha,471,11.33,4.72
LJ04,2026-02-01,salgados,croissant de queijo,631,18.46,9.68
LJ04,2026-02-01,salgados,empada de palmito,461,15.08,8.48
LJ04,2026-02-01,cafe,espresso,1255,8.51,1.71
LJ04,2026-02-01,bebidas geladas,frappe turmalina,619,21.17,7.63
LJ04,2026-02-01,cafe,latte,871,16.26,3.8
LJ04,2026-02-01,bebidas geladas,limonada suica,362,14.02,4.73
LJ04,2026-02-01,cafe,mocha,564,18.54,4.99
LJ04,2026-02-01,salgados,pao de queijo 2 un,1467,12.33,6.2
LJ04,2026-02-01,salgados,sanduiche de frango,559,26.48,15.98
LJ04,2026-02-01,doces,torta de limao fatia,300,16.51,7.46
LJ04,2026-03-01,doces,bolo de cenoura fatia,436,13.7,5.41
LJ04,2026-03-01,doces,brownie,685,14.15,6.22
LJ04,2026-03-01,graos e varejo,cafe em graos 250g,158,42.97,26.54
LJ04,2026-03-01,graos e varejo,cafe em graos 500g,88,73.67,49.92
LJ04,2026-03-01,graos e varejo,caneca turmalina,51,59.98,36.86
LJ04,2026-03-01,cafe,cappuccino,1295,15.35,3.49
LJ04,2026-03-01,graos e varejo,capsulas 10 un,119,37.37,25.96
LJ04,2026-03-01,bebidas geladas,cha gelado da casa,509,13.21,4.05
LJ04,2026-03-01,cafe,coado 300ml,1098,11.17,2.26
LJ04,2026-03-01,geladas,cold brew 400ml,824,16.79,5.2
LJ04,2026-03-01,doces,cookie de castanha,520,11.29,4.76
LJ04,2026-03-01,salgados,croissant de queijo,841,18.53,9.99
LJ04,2026-03-01,salgados,empada de palmito,486,14.56,8.35
LJ04,2026-03-01,cafe,espresso,1470,8.42,1.74
LJ04,2026-03-01,bebidas geladas,frappe turmalina,731,20.73,7.96
LJ04,2026-03-01,cafe,latte,1148,16.33,3.89
LJ04,2026-03-01,bebidas geladas,limonada suica,422,13.98,4.5
LJ04,2026-03-01,cafe,mocha,583,18.03,4.69
LJ04,2026-03-01,salgados,pao de queijo 2 un,1512,12.08,6.35
LJ04,2026-03-01,salgados,sanduiche de frango,630,27.44,14.82
LJ04,2026-03-01,doces,torta de limao fatia,334,16.88,7.54
LJ04,2026-04-01,doces,bolo de cenoura fatia,407,13.35,5.82
LJ04,2026-04-01,doces,brownie,597,13.97,6.19
LJ04,2026-04-01,graos e varejo,cafe em graos 250g,148,42.22,28.43
LJ04,2026-04-01,graos e varejo,cafe em graos 500g,103,73.57,48.54
LJ04,2026-04-01,graos e varejo,caneca turmalina,49,59.65,36.76
LJ04,2026-04-01,cafes,cappuccino,1373,15.2,3.62
LJ04,2026-04-01,varejo,capsulas 10 un,113,37.89,27.66
LJ04,2026-04-01,bebidas geladas,cha gelado da casa,508,13.1,4.37
LJ04,2026-04-01,cafe,coado 300ml,1307,10.85,2.24
LJ04,2026-04-01,bebidas geladas,cold brew 400ml,907,17.17,5.03
LJ04,2026-04-01,doces,cookie de castanha,554,10.94,4.75
LJ04,2026-04-01,salgados,croissant de queijo,870,18.46,9.66
LJ04,2026-04-01,salgados,empada de palmito,515,14.98,7.9
LJ04,2026-04-01,cafes,espresso,1278,8.47,1.66
LJ04,2026-04-01,bebidas geladas,frappe turmalina,706,21.01,7.44
LJ04,2026-04-01,cafe,latte,1017,15.56,3.66
LJ04,2026-04-01,bebidas geladas,limonada suica,439,14.13,4.44
LJ04,2026-04-01,cafe,mocha,653,18.91,4.88
LJ04,2026-04-01,salgados,pao de queijo 2 un,1456,12.33,6.04
LJ04,2026-04-01,salgados,sanduiche de frango,548,26.24,15.7
LJ04,2026-04-01,doces,torta de limao fatia,333,16.97,7.48
LJ04,2026-05-01,doces,bolo de cenoura fatia,483,13.9,5.86
LJ04,2026-05-01,doces,brownie,713,13.9,5.87
LJ04,2026-05-01,graos e varejo,cafe em graos 250g,155,41.51,26.71
LJ04,2026-05-01,graos e varejo,cafe em graos 500g,108,75.95,48.92
LJ04,2026-05-01,graos e varejo,caneca turmalina,62,57.51,37.93
LJ04,2026-05-01,cafe,cappuccino,1354,15.16,3.43
LJ04,2026-05-01,graos e varejo,capsulas 10 un,126,37.99,27.98
LJ04,2026-05-01,bebidas geladas,cha gelado da casa,591,12.66,4.02
LJ04,2026-05-01,cafe,coado 300ml,1299,11.17,2.19
LJ04,2026-05-01,geladas,cold brew 400ml,939,16.85,5.15
LJ04,2026-05-01,doces,cookie de castanha,716,11.04,4.77
LJ04,2026-05-01,salgados,croissant de queijo,932,17.71,9.3
LJ04,2026-05-01,salgados,empada de palmito,584,15.1,7.74
LJ04,2026-05-01,cafe,espresso,1484,8.65,1.71
LJ04,2026-05-01,bebidas geladas,frappe turmalina,835,21.62,7.23
LJ04,2026-05-01,cafes,latte,1178,16.41,3.78
LJ04,2026-05-01,bebidas geladas,limonada suica,480,14.2,4.4
LJ04,2026-05-01,cafe,mocha,671,18.37,5.1
LJ04,2026-05-01,salgados,pao de queijo 2 un,1830,11.94,6.48
LJ04,2026-05-01,salgados,sanduiche de frango,618,27.54,15.39
LJ04,2026-05-01,doces,torta de limao fatia,374,16.91,7.27
LJ04,2026-06-01,doces,bolo de cenoura fatia,419,13.54,5.33
LJ04,2026-06-01,doces,brownie,656,13.69,6.1
LJ04,2026-06-01,varejo,cafe em graos 250g,148,42.03,28.58
LJ04,2026-06-01,varejo,cafe em graos 500g,96,74.5,49.28
LJ04,2026-06-01,graos e varejo,caneca turmalina,52,58.08,37.6
LJ04,2026-06-01,cafe,cappuccino,1350,15.93,3.58
LJ04,2026-06-01,varejo,capsulas 10 un,130,38.95,27.74
LJ04,2026-06-01,geladas,cha gelado da casa,585,13.15,4.38
LJ04,2026-06-01,cafe,coado 300ml,1220,11.15,2.37
LJ04,2026-06-01,geladas,cold brew 400ml,944,17.4,5.26
LJ04,2026-06-01,doces,cookie de castanha,618,10.97,4.87
LJ04,2026-06-01,salgados,croissant de queijo,841,18.28,9.97
LJ04,2026-06-01,salgados,empada de palmito,561,15.06,7.95
LJ04,2026-06-01,cafe,espresso,1463,8.25,1.78
LJ04,2026-06-01,geladas,frappe turmalina,737,20.69,7.41
LJ04,2026-06-01,cafes,latte,1144,15.93,3.93
LJ04,2026-06-01,geladas,limonada suica,486,14.05,4.75
LJ04,2026-06-01,cafes,mocha,666,18.29,4.73
LJ04,2026-06-01,salgados,pao de queijo 2 un,1874,12.28,6.13
LJ04,2026-06-01,salgados,sanduiche de frango,610,26.44,15.69
LJ04,2026-06-01,doces,torta de limao fatia,389,16.65,7.5
LJ05,2026-01-01,doces,bolo de cenoura fatia,140,13.65,5.67
LJ05,2026-01-01,doces,brownie,251,14.32,6.11
LJ05,2026-01-01,graos e varejo,cafe em graos 250g,27,41.2,27.75
LJ05,2026-01-01,varejo,cafe em graos 500g,18,72.48,48.02
LJ05,2026-01-01,graos e varejo,caneca turmalina,9,58.64,36.17
LJ05,2026-01-01,cafe,cappuccino,1295,15.89,3.56
LJ05,2026-01-01,varejo,capsulas 10 un,19,39.11,27.02
LJ05,2026-01-01,geladas,cha gelado da casa,276,12.76,4.22
LJ05,2026-01-01,cafes,coado 300ml,1098,11.06,2.36
LJ05,2026-01-01,geladas,cold brew 400ml,502,16.93,5.28
LJ05,2026-01-01,doces,cookie de castanha,194,11.0,4.52
LJ05,2026-01-01,salgados,croissant de queijo,389,18.0,9.88
LJ05,2026-01-01,salgados,empada de palmito,262,15.15,7.97
LJ05,2026-01-01,cafes,espresso,1490,8.65,1.75
LJ05,2026-01-01,bebidas geladas,frappe turmalina,344,21.49,7.7
LJ05,2026-01-01,cafe,latte,1051,16.22,3.71
LJ05,2026-01-01,geladas,limonada suica,234,14.28,4.63
LJ05,2026-01-01,cafes,mocha,623,18.94,5.13
LJ05,2026-01-01,salgados,pao de queijo 2 un,768,11.73,6.19
LJ05,2026-01-01,salgados,sanduiche de frango,305,27.06,14.92
LJ05,2026-01-01,doces,torta de limao fatia,109,16.74,7.58
LJ05,2026-02-01,doces,bolo de cenoura fatia,150,13.35,5.82
LJ05,2026-02-01,doces,brownie,221,14.02,6.37
LJ05,2026-02-01,graos e varejo,cafe em graos 250g,24,41.9,28.17
LJ05,2026-02-01,varejo,cafe em graos 500g,15,71.88,48.49
LJ05,2026-02-01,graos e varejo,caneca turmalina,8,60.45,36.36
LJ05,2026-02-01,cafe,cappuccino,1286,15.3,3.76
LJ05,2026-02-01,varejo,capsulas 10 un,21,38.76,27.77
LJ05,2026-02-01,geladas,cha gelado da casa,267,12.92,4.24
LJ05,2026-02-01,cafe,coado 300ml,1012,11.22,2.27
LJ05,2026-02-01,bebidas geladas,cold brew 400ml,456,17.33,5.22
LJ05,2026-02-01,doces,cookie de castanha,201,10.72,4.49
LJ05,2026-02-01,salgados,croissant de queijo,321,18.34,9.74
LJ05,2026-02-01,salgados,empada de palmito,206,14.92,7.74
LJ05,2026-02-01,cafe,espresso,1203,8.62,1.74
LJ05,2026-02-01,bebidas geladas,frappe turmalina,345,21.04,7.31
LJ05,2026-02-01,cafes,latte,1111,16.25,3.99
LJ05,2026-02-01,bebidas geladas,limonada suica,205,14.05,4.82
LJ05,2026-02-01,cafe,mocha,607,18.5,4.99
LJ05,2026-02-01,salgados,pao de queijo 2 un,710,11.78,6.41
LJ05,2026-02-01,salgados,sanduiche de frango,245,27.74,15.88
LJ05,2026-02-01,doces,torta de limao fatia,101,17.32,7.42
LJ05,2026-03-01,doces,bolo de cenoura fatia,160,13.31,5.34
LJ05,2026-03-01,doces,brownie,257,13.64,6.19
LJ05,2026-03-01,graos e varejo,cafe em graos 250g,29,42.17,28.39
LJ05,2026-03-01,varejo,cafe em graos 500g,17,74.91,50.8
LJ05,2026-03-01,varejo,caneca turmalina,11,58.52,39.42
LJ05,2026-03-01,cafes,cappuccino,1477,15.5,3.64
LJ05,2026-03-01,varejo,capsulas 10 un,23,37.56,26.94
LJ05,2026-03-01,bebidas geladas,cha gelado da casa,290,13.32,4.17
LJ05,2026-03-01,cafes,coado 300ml,1356,10.85,2.22
LJ05,2026-03-01,bebidas geladas,cold brew 400ml,554,17.18,5.33
LJ05,2026-03-01,doces,cookie de castanha,221,10.68,4.8
LJ05,2026-03-01,salgados,croissant de queijo,426,17.79,9.84
LJ05,2026-03-01,salgados,empada de palmito,244,14.74,8.19
LJ05,2026-03-01,cafes,espresso,1670,8.33,1.62
LJ05,2026-03-01,bebidas geladas,frappe turmalina,442,20.4,7.38
LJ05,2026-03-01,cafe,latte,1205,15.54,3.98
LJ05,2026-03-01,bebidas geladas,limonada suica,238,14.19,4.42
LJ05,2026-03-01,cafe,mocha,694,17.97,4.71
LJ05,2026-03-01,salgados,pao de queijo 2 un,815,11.71,5.94
LJ05,2026-03-01,salgados,sanduiche de frango,320,26.26,15.65
LJ05,2026-03-01,doces,torta de limao fatia,125,16.82,7.45
LJ05,2026-04-01,doces,bolo de cenoura fatia,167,13.58,5.68
LJ05,2026-04-01,doces,brownie,265,14.37,6.04
LJ05,2026-04-01,graos e varejo,cafe em graos 250g,29,41.01,28.43
LJ05,2026-04-01,graos e varejo,cafe em graos 500g,20,74.37,50.85
LJ05,2026-04-01,graos e varejo,caneca turmalina,10,60.59,39.82
LJ05,2026-04-01,cafe,cappuccino,1290,15.4,3.64
LJ05,2026-04-01,varejo,capsulas 10 un,21,38.22,26.57
LJ05,2026-04-01,bebidas geladas,cha gelado da casa,282,12.91,4.22
LJ05,2026-04-01,cafe,coado 300ml,1302,10.75,2.28
LJ05,2026-04-01,bebidas geladas,cold brew 400ml,523,16.96,4.86
LJ05,2026-04-01,doces,cookie de castanha,207,10.73,4.81
LJ05,2026-04-01,salgados,croissant de queijo,369,18.54,9.43
LJ05,2026-04-01,salgados,empada de palmito,262,14.61,8.21
LJ05,2026-04-01,cafe,espresso,1609,8.73,1.67
LJ05,2026-04-01,geladas,frappe turmalina,395,20.52,7.84
LJ05,2026-04-01,cafe,latte,1212,15.81,3.98
LJ05,2026-04-01,bebidas geladas,limonada suica,247,14.14,4.76
LJ05,2026-04-01,cafe,mocha,680,18.89,5.08
LJ05,2026-04-01,salgados,pao de queijo 2 un,762,11.73,6.2
LJ05,2026-04-01,salgados,sanduiche de frango,328,26.97,15.34
LJ05,2026-04-01,doces,torta de limao fatia,114,17.26,7.69
LJ05,2026-05-01,doces,bolo de cenoura fatia,155,13.24,5.88
LJ05,2026-05-01,doces,brownie,242,13.86,6.1
LJ05,2026-05-01,graos e varejo,cafe em graos 250g,30,41.02,26.71
LJ05,2026-05-01,graos e varejo,cafe em graos 500g,18,75.3,48.92
LJ05,2026-05-01,graos e varejo,caneca turmalina,12,57.43,39.16
LJ05,2026-05-01,cafe,cappuccino,1415,15.37,3.74
LJ05,2026-05-01,varejo,capsulas 10 un,22,36.9,26.09
LJ05,2026-05-01,bebidas geladas,cha gelado da casa,284,12.89,4.11
LJ05,2026-05-01,cafe,coado 300ml,1227,10.86,2.36
LJ05,2026-05-01,bebidas geladas,cold brew 400ml,514,16.84,4.9
LJ05,2026-05-01,doces,cookie de castanha,227,10.88,4.84
LJ05,2026-05-01,salgados,croissant de queijo,442,17.73,9.93
LJ05,2026-05-01,salgados,empada de palmito,254,14.61,7.84
LJ05,2026-05-01,cafe,espresso,1522,8.3,1.74
LJ05,2026-05-01,bebidas geladas,frappe turmalina,427,20.96,7.39
LJ05,2026-05-01,cafe,latte,1268,15.53,3.97
LJ05,2026-05-01,bebidas geladas,limonada suica,268,13.64,4.69
LJ05,2026-05-01,cafes,mocha,748,18.62,4.97
LJ05,2026-05-01,salgados,pao de queijo 2 un,778,12.28,6.35
LJ05,2026-05-01,salgados,sanduiche de frango,338,27.59,16.17
LJ05,2026-05-01,doces,torta de limao fatia,121,17.22,7.47
LJ05,2026-06-01,doces,bolo de cenoura fatia,157,13.23,5.57
LJ05,2026-06-01,doces,brownie,288,14.03,6.02
LJ05,2026-06-01,graos e varejo,cafe em graos 250g,33,42.89,27.69
LJ05,2026-06-01,varejo,cafe em graos 500g,19,72.3,47.9
LJ05,2026-06-01,graos e varejo,caneca turmalina,10,57.28,36.36
LJ05,2026-06-01,cafe,cappuccino,1402,15.58,3.55
LJ05,2026-06-01,graos e varejo,capsulas 10 un,23,38.13,25.97
LJ05,2026-06-01,bebidas geladas,cha gelado da casa,333,13.32,4.07
LJ05,2026-06-01,cafe,coado 300ml,1413,10.72,2.24
LJ05,2026-06-01,bebidas geladas,cold brew 400ml,543,17.35,5.08
LJ05,2026-06-01,doces,cookie de castanha,230,11.1,4.82
LJ05,2026-06-01,salgados,croissant de queijo,397,17.54,9.85
LJ05,2026-06-01,salgados,empada de palmito,296,15.25,8.29
LJ05,2026-06-01,cafe,espresso,1508,8.69,1.67
LJ05,2026-06-01,geladas,frappe turmalina,457,20.57,7.41
LJ05,2026-06-01,cafe,latte,1368,15.94,3.9
LJ05,2026-06-01,bebidas geladas,limonada suica,244,14.38,4.77
LJ05,2026-06-01,cafe,mocha,649,18.03,5.06
LJ05,2026-06-01,salgados,pao de queijo 2 un,876,12.25,6.04
LJ05,2026-06-01,salgados,sanduiche de frango,351,26.45,15.72
LJ05,2026-06-01,doces,torta de limao fatia,136,16.61,7.37
LJ06,2026-01-01,doces,bolo de cenoura fatia,330,13.56,5.35
LJ06,2026-01-01,doces,brownie,540,14.03,5.97
LJ06,2026-01-01,varejo,cafe em graos 250g,180,41.04,27.07
LJ06,2026-01-01,graos e varejo,cafe em graos 500g,124,75.45,49.27
LJ06,2026-01-01,graos e varejo,caneca turmalina,65,60.07,38.09
LJ06,2026-01-01,cafe,cappuccino,1004,15.92,3.61
LJ06,2026-01-01,varejo,capsulas 10 un,135,37.2,26.35
LJ06,2026-01-01,geladas,cha gelado da casa,309,13.23,4.0
LJ06,2026-01-01,cafe,coado 300ml,1023,11.08,2.35
LJ06,2026-01-01,geladas,cold brew 400ml,495,16.61,4.97
LJ06,2026-01-01,doces,cookie de castanha,488,10.87,4.56
LJ06,2026-01-01,salgados,croissant de queijo,484,17.57,9.82
LJ06,2026-01-01,salgados,empada de palmito,311,14.9,8.1
LJ06,2026-01-01,cafe,espresso,1138,8.54,1.65
LJ06,2026-01-01,bebidas geladas,frappe turmalina,384,21.14,7.53
LJ06,2026-01-01,cafe,latte,863,16.44,3.91
LJ06,2026-01-01,bebidas geladas,limonada suica,247,13.68,4.75
LJ06,2026-01-01,cafe,mocha,463,18.75,4.94
LJ06,2026-01-01,salgados,pao de queijo 2 un,964,11.65,6.3
LJ06,2026-01-01,salgados,sanduiche de frango,328,26.7,15.31
LJ06,2026-01-01,doces,torta de limao fatia,254,17.01,7.1
LJ06,2026-02-01,doces,bolo de cenoura fatia,274,13.52,5.82
LJ06,2026-02-01,doces,brownie,470,14.02,6.18
LJ06,2026-02-01,varejo,cafe em graos 250g,156,43.24,28.81
LJ06,2026-02-01,graos e varejo,cafe em graos 500g,109,75.94,48.78
LJ06,2026-02-01,varejo,caneca turmalina,61,60.37,36.36
LJ06,2026-02-01,cafe,cappuccino,958,15.35,3.6
LJ06,2026-02-01,graos e varejo,capsulas 10 un,129,38.55,28.1
LJ06,2026-02-01,bebidas geladas,cha gelado da casa,242,13.21,4.19
LJ06,2026-02-01,cafe,coado 300ml,760,11.28,2.27
LJ06,2026-02-01,bebidas geladas,cold brew 400ml,462,16.67,5.31
LJ06,2026-02-01,doces,cookie de castanha,432,11.25,4.82
LJ06,2026-02-01,salgados,croissant de queijo,443,17.74,9.31
LJ06,2026-02-01,salgados,empada de palmito,268,15.23,8.38
LJ06,2026-02-01,cafe,espresso,1046,8.53,1.65
LJ06,2026-02-01,bebidas geladas,frappe turmalina,342,21.62,7.94
LJ06,2026-02-01,cafe,latte,721,15.93,3.89
LJ06,2026-02-01,geladas,limonada suica,208,14.3,4.68
LJ06,2026-02-01,cafe,mocha,470,18.7,4.79
LJ06,2026-02-01,salgados,pao de queijo 2 un,816,12.08,6.06
LJ06,2026-02-01,salgados,sanduiche de frango,323,26.89,14.98
LJ06,2026-02-01,doces,torta de limao fatia,229,17.01,7.22
LJ06,2026-03-01,doces,bolo de cenoura fatia,356,13.57,5.64
LJ06,2026-03-01,doces,brownie,570,14.38,6.18
LJ06,2026-03-01,graos e varejo,cafe em graos 250g,198,40.97,28.39
LJ06,2026-03-01,graos e varejo,cafe em graos 500g,144,74.13,51.08
LJ06,2026-03-01,graos e varejo,caneca turmalina,69,60.1,38.92
LJ06,2026-03-01,cafes,cappuccino,1068,15.85,3.65
LJ06,2026-03-01,graos e varejo,capsulas 10 un,155,38.85,26.94
LJ06,2026-03-01,bebidas geladas,cha gelado da casa,324,13.08,4.37
LJ06,2026-03-01,cafe,coado 300ml,1046,11.18,2.31
LJ06,2026-03-01,geladas,cold brew 400ml,613,17.19,5.1
LJ06,2026-03-01,doces,cookie de castanha,527,10.91,4.79
LJ06,2026-03-01,salgados,croissant de queijo,561,18.53,9.84
LJ06,2026-03-01,salgados,empada de palmito,368,14.68,8.22
LJ06,2026-03-01,cafes,espresso,1237,8.73,1.69
LJ06,2026-03-01,bebidas geladas,frappe turmalina,470,20.65,7.96
LJ06,2026-03-01,cafe,latte,866,15.83,3.74
LJ06,2026-03-01,bebidas geladas,limonada suica,250,14.36,4.73
LJ06,2026-03-01,cafes,mocha,511,18.92,4.94
LJ06,2026-03-01,salgados,pao de queijo 2 un,1136,12.18,6.06
LJ06,2026-03-01,salgados,sanduiche de frango,371,27.04,14.95
LJ06,2026-03-01,doces,torta de limao fatia,286,16.74,7.33
LJ06,2026-04-01,doces,bolo de cenoura fatia,351,13.59,5.75
LJ06,2026-04-01,doces,brownie,613,13.78,6.22
LJ06,2026-04-01,graos e varejo,cafe em graos 250g,212,41.2,26.5
LJ06,2026-04-01,graos e varejo,cafe em graos 500g,138,73.2,50.85
LJ06,2026-04-01,varejo,caneca turmalina,78,59.2,39.86
LJ06,2026-04-01,cafes,cappuccino,1106,15.18,3.49
LJ06,2026-04-01,graos e varejo,capsulas 10 un,164,37.28,26.95
LJ06,2026-04-01,bebidas geladas,cha gelado da casa,303,12.95,4.27
LJ06,2026-04-01,cafe,coado 300ml,1045,11.22,2.31
LJ06,2026-04-01,bebidas geladas,cold brew 400ml,592,16.76,4.89
LJ06,2026-04-01,doces,cookie de castanha,508,11.15,4.86
LJ06,2026-04-01,salgados,croissant de queijo,489,17.8,10.03
LJ06,2026-04-01,salgados,empada de palmito,325,14.86,8.49
LJ06,2026-04-01,cafes,espresso,1186,8.6,1.69
LJ06,2026-04-01,geladas,frappe turmalina,425,21.58,7.7
LJ06,2026-04-01,cafe,latte,1021,15.81,3.93
LJ06,2026-04-01,bebidas geladas,limonada suica,278,13.76,4.48
LJ06,2026-04-01,cafes,mocha,554,18.24,4.67
LJ06,2026-04-01,salgados,pao de queijo 2 un,1047,11.96,6.4
LJ06,2026-04-01,salgados,sanduiche de frango,375,26.38,14.7
LJ06,2026-04-01,doces,torta de limao fatia,272,17.17,7.45
LJ06,2026-05-01,doces,bolo de cenoura fatia,431,13.33,5.49
LJ06,2026-05-01,doces,brownie,612,13.96,6.16
LJ06,2026-05-01,graos e varejo,cafe em graos 250g,223,41.04,27.01
LJ06,2026-05-01,varejo,cafe em graos 500g,138,74.1,51.18
LJ06,2026-05-01,varejo,caneca turmalina,71,60.08,36.47
LJ06,2026-05-01,cafe,cappuccino,1307,15.47,3.65
LJ06,2026-05-01,varejo,capsulas 10 un,185,37.45,27.82
LJ06,2026-05-01,geladas,cha gelado da casa,356,13.03,4.08
LJ06,2026-05-01,cafes,coado 300ml,1182,10.86,2.32
LJ06,2026-05-01,bebidas geladas,cold brew 400ml,677,16.63,5.06
LJ06,2026-05-01,doces,cookie de castanha,573,11.13,4.79
LJ06,2026-05-01,salgados,croissant de queijo,526,17.56,9.44
LJ06,2026-05-01,salgados,empada de palmito,359,14.88,7.82
LJ06,2026-05-01,cafe,espresso,1200,8.56,1.73
LJ06,2026-05-01,geladas,frappe turmalina,513,20.51,7.86
LJ06,2026-05-01,cafe,latte,1053,15.66,3.78
LJ06,2026-05-01,bebidas geladas,limonada suica,270,14.21,4.63
LJ06,2026-05-01,cafe,mocha,581,18.41,4.97
LJ06,2026-05-01,salgados,pao de queijo 2 un,1166,11.82,6.45
LJ06,2026-05-01,salgados,sanduiche de frango,454,26.89,15.92
LJ06,2026-05-01,doces,torta de limao fatia,333,16.7,7.15
LJ06,2026-06-01,doces,bolo de cenoura fatia,423,13.78,5.66
LJ06,2026-06-01,doces,brownie,594,14.25,6.09
LJ06,2026-06-01,graos e varejo,cafe em graos 250g,210,40.87,28.27
LJ06,2026-06-01,graos e varejo,cafe em graos 500g,135,74.06,51.31
LJ06,2026-06-01,varejo,caneca turmalina,71,60.25,38.86
LJ06,2026-06-01,cafe,cappuccino,1108,15.89,3.44
LJ06,2026-06-01,graos e varejo,capsulas 10 un,166,38.77,26.88
LJ06,2026-06-01,bebidas geladas,cha gelado da casa,348,13.3,4.02
LJ06,2026-06-01,cafe,coado 300ml,1215,10.71,2.25
LJ06,2026-06-01,bebidas geladas,cold brew 400ml,660,16.69,4.97
LJ06,2026-06-01,doces,cookie de castanha,602,11.33,4.56
LJ06,2026-06-01,salgados,croissant de queijo,602,18.28,10.18
LJ06,2026-06-01,salgados,empada de palmito,377,15.38,8.41
LJ06,2026-06-01,cafes,espresso,1379,8.74,1.73
LJ06,2026-06-01,bebidas geladas,frappe turmalina,468,21.52,7.75
LJ06,2026-06-01,cafe,latte,914,15.81,3.98
LJ06,2026-06-01,bebidas geladas,limonada suica,305,14.19,4.46
LJ06,2026-06-01,cafe,mocha,561,18.39,5.11
LJ06,2026-06-01,salgados,pao de queijo 2 un,1202,12.31,5.95
LJ06,2026-06-01,salgados,sanduiche de frango,428,27.36,15.28
LJ06,2026-06-01,doces,torta de limao fatia,313,17.49,7.34
LJ07,2026-01-01,doces,bolo de cenoura fatia,343,13.65,5.81
LJ07,2026-01-01,doces,brownie,483,13.59,5.99
LJ07,2026-01-01,varejo,cafe em graos 250g,115,41.81,27.07
LJ07,2026-01-01,graos e varejo,cafe em graos 500g,67,73.21,49.27
LJ07,2026-01-01,graos e varejo,caneca turmalina,38,60.42,38.39
LJ07,2026-01-01,cafe,cappuccino,1054,15.15,3.75
LJ07,2026-01-01,varejo,capsulas 10 un,92,36.87,26.68
LJ07,2026-01-01,bebidas geladas,cha gelado da casa,423,13.01,4.14
LJ07,2026-01-01,cafes,coado 300ml,1069,11.2,2.19
LJ07,2026-01-01,bebidas geladas,cold brew 400ml,629,17.12,4.98
LJ07,2026-01-01,doces,cookie de castanha,455,11.22,4.8
LJ07,2026-01-01,salgados,croissant de queijo,561,18.06,9.79
LJ07,2026-01-01,salgados,empada de palmito,407,14.67,8.39
LJ07,2026-01-01,cafe,espresso,1235,8.74,1.66
LJ07,2026-01-01,bebidas geladas,frappe turmalina,553,20.95,7.76
LJ07,2026-01-01,cafes,latte,941,15.68,3.65
LJ07,2026-01-01,geladas,limonada suica,354,13.66,4.48
LJ07,2026-01-01,cafe,mocha,554,18.96,4.89
LJ07,2026-01-01,salgados,pao de queijo 2 un,1210,11.89,6.32
LJ07,2026-01-01,salgados,sanduiche de frango,422,26.96,16.04
LJ07,2026-01-01,doces,torta de limao fatia,278,16.76,7.69
LJ07,2026-02-01,doces,bolo de cenoura fatia,194,13.41,5.79
LJ07,2026-02-01,doces,brownie,297,13.93,6.17
LJ07,2026-02-01,graos e varejo,cafe em graos 250g,71,42.19,26.41
LJ07,2026-02-01,graos e varejo,cafe em graos 500g,40,74.78,47.56
LJ07,2026-02-01,graos e varejo,caneca turmalina,23,60.0,38.23
LJ07,2026-02-01,cafe,cappuccino,674,15.37,3.54
LJ07,2026-02-01,graos e varejo,capsulas 10 un,55,39.05,28.1
LJ07,2026-02-01,geladas,cha gelado da casa,209,13.1,4.11
LJ07,2026-02-01,cafe,coado 300ml,600,10.96,2.23
LJ07,2026-02-01,bebidas geladas,cold brew 400ml,422,17.25,5.05
LJ07,2026-02-01,doces,cookie de castanha,286,10.79,4.52
LJ07,2026-02-01,salgados,croissant de queijo,382,17.65,9.27
LJ07,2026-02-01,salgados,empada de palmito,243,14.89,8.4
LJ07,2026-02-01,cafes,espresso,753,8.26,1.64
LJ07,2026-02-01,geladas,frappe turmalina,334,21.0,7.55
LJ07,2026-02-01,cafe,latte,523,15.73,3.97
LJ07,2026-02-01,bebidas geladas,limonada suica,182,14.2,4.59
LJ07,2026-02-01,cafes,mocha,309,18.71,5.08
LJ07,2026-02-01,salgados,pao de queijo 2 un,725,12.32,6.43
LJ07,2026-02-01,salgados,sanduiche de frango,293,26.38,15.09
LJ07,2026-02-01,doces,torta de limao fatia,142,16.85,7.32
LJ07,2026-03-01,doces,bolo de cenoura fatia,297,13.84,5.37
LJ07,2026-03-01,doces,brownie,463,13.97,6.16
LJ07,2026-03-01,graos e varejo,cafe em graos 250g,121,42.06,28.39
LJ07,2026-03-01,graos e varejo,cafe em graos 500g,76,74.02,51.08
LJ07,2026-03-01,varejo,caneca turmalina,41,58.91,38.16
LJ07,2026-03-01,cafe,cappuccino,1006,15.76,3.71
LJ07,2026-03-01,varejo,capsulas 10 un,92,39.07,26.94
LJ07,2026-03-01,bebidas geladas,cha gelado da casa,363,13.19,4.18
